transit_timestamp,station_complex_id,station_complex,borough,ridership,transfers,latitude,longitude,hour,day_of_week,month,is_weekend,congestion_level
2024-09-19 05:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,96.0,3,40.732338,-74.000496,5,3,9,0,Low
2024-09-19 05:00:00,407,Astor Pl (6),Manhattan,19.0,0,40.730053,-73.99107,5,3,9,0,Low
2024-09-19 05:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,55.0,0,40.725914,-73.99466,5,3,9,0,Low
2024-09-19 06:00:00,16,"8 St-NYU (R,W)",Manhattan,81.0,1,40.730328,-73.99263,6,3,9,0,Low
2024-09-19 06:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,340.0,20,40.732338,-74.000496,6,3,9,0,Medium
2024-09-19 06:00:00,407,Astor Pl (6),Manhattan,134.0,1,40.730053,-73.99107,6,3,9,0,Low
2024-09-19 06:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,209.0,3,40.725914,-73.99466,6,3,9,0,Low
2024-09-19 07:00:00,16,"8 St-NYU (R,W)",Manhattan,374.0,4,40.730328,-73.99263,7,3,9,0,Medium
2024-09-19 07:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,814.0,14,40.732338,-74.000496,7,3,9,0,High
2024-09-19 07:00:00,407,Astor Pl (6),Manhattan,460.0,7,40.730053,-73.99107,7,3,9,0,Medium
2024-09-19 07:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,697.0,20,40.725914,-73.99466,7,3,9,0,High
2024-09-19 08:00:00,16,"8 St-NYU (R,W)",Manhattan,1022.0,11,40.730328,-73.99263,8,3,9,0,High
2024-09-19 08:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,401.0,7,40.732338,-74.000496,8,3,9,0,Medium
2024-09-19 08:00:00,407,Astor Pl (6),Manhattan,1208.0,22,40.730053,-73.99107,8,3,9,0,High
2024-09-19 08:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,333.0,4,40.725914,-73.99466,8,3,9,0,Medium
2024-09-19 09:00:00,16,"8 St-NYU (R,W)",Manhattan,700.0,7,40.730328,-73.99263,9,3,9,0,High
2024-09-19 09:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,295.0,4,40.732338,-74.000496,9,3,9,0,Low
2024-09-19 09:00:00,407,Astor Pl (6),Manhattan,690.0,10,40.730053,-73.99107,9,3,9,0,High
2024-09-19 09:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,1176.0,4,40.725914,-73.99466,9,3,9,0,High
2024-09-19 10:00:00,16,"8 St-NYU (R,W)",Manhattan,502.0,3,40.730328,-73.99263,10,3,9,0,Medium
2024-09-19 10:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,887.0,1,40.732338,-74.000496,10,3,9,0,High
2024-09-19 10:00:00,407,Astor Pl (6),Manhattan,382.0,1,40.730053,-73.99107,10,3,9,0,Medium
2024-09-19 10:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,938.0,10,40.725914,-73.99466,10,3,9,0,High
2024-09-19 11:00:00,16,"8 St-NYU (R,W)",Manhattan,384.0,1,40.730328,-73.99263,11,3,9,0,Medium
2024-09-19 11:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,884.0,2,40.732338,-74.000496,11,3,9,0,High
2024-09-19 11:00:00,407,Astor Pl (6),Manhattan,401.0,0,40.730053,-73.99107,11,3,9,0,Medium
2024-09-19 11:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,960.0,0,40.725914,-73.99466,11,3,9,0,High
2024-09-19 12:00:00,16,"8 St-NYU (R,W)",Manhattan,554.0,0,40.730328,-73.99263,12,3,9,0,Medium
2024-09-19 12:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,1146.0,5,40.732338,-74.000496,12,3,9,0,High
2024-09-19 12:00:00,407,Astor Pl (6),Manhattan,523.0,3,40.730053,-73.99107,12,3,9,0,Medium
2024-09-19 12:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,1243.0,3,40.725914,-73.99466,12,3,9,0,High
2024-09-19 13:00:00,16,"8 St-NYU (R,W)",Manhattan,674.0,2,40.730328,-73.99263,13,3,9,0,Medium
2024-09-19 13:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,480.0,3,40.732338,-74.000496,13,3,9,0,Medium
2024-09-19 13:00:00,407,Astor Pl (6),Manhattan,581.0,1,40.730053,-73.99107,13,3,9,0,Medium
2024-09-19 13:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,486.0,3,40.725914,-73.99466,13,3,9,0,Medium
2024-09-19 14:00:00,16,"8 St-NYU (R,W)",Manhattan,738.0,2,40.730328,-73.99263,14,3,9,0,High
2024-09-19 14:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,656.0,2,40.732338,-74.000496,14,3,9,0,Medium
2024-09-19 14:00:00,407,Astor Pl (6),Manhattan,719.0,2,40.730053,-73.99107,14,3,9,0,High
2024-09-19 14:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,633.0,3,40.725914,-73.99466,14,3,9,0,Medium
2024-09-19 15:00:00,16,"8 St-NYU (R,W)",Manhattan,1067.0,1,40.730328,-73.99263,15,3,9,0,High
2024-09-19 15:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,1196.0,3,40.732338,-74.000496,15,3,9,0,High
2024-09-19 15:00:00,407,Astor Pl (6),Manhattan,898.0,1,40.730053,-73.99107,15,3,9,0,High
2024-09-19 15:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,897.0,6,40.725914,-73.99466,15,3,9,0,High
2024-09-19 16:00:00,16,"8 St-NYU (R,W)",Manhattan,1338.0,1,40.730328,-73.99263,16,3,9,0,High
2024-09-19 16:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,1203.0,0,40.732338,-74.000496,16,3,9,0,High
2024-09-19 16:00:00,407,Astor Pl (6),Manhattan,1036.0,5,40.730053,-73.99107,16,3,9,0,High
2024-09-19 16:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,1038.0,6,40.725914,-73.99466,16,3,9,0,High
2024-09-19 17:00:00,16,"8 St-NYU (R,W)",Manhattan,465.0,3,40.730328,-73.99263,17,3,9,0,Medium
2024-09-19 17:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,1142.0,2,40.732338,-74.000496,17,3,9,0,High
2024-09-19 17:00:00,407,Astor Pl (6),Manhattan,1230.0,1,40.730053,-73.99107,17,3,9,0,High
2024-09-19 17:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,1185.0,5,40.725914,-73.99466,17,3,9,0,High
2024-09-19 18:00:00,16,"8 St-NYU (R,W)",Manhattan,423.0,2,40.730328,-73.99263,18,3,9,0,Medium
2024-09-19 18:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,962.0,1,40.732338,-74.000496,18,3,9,0,High
2024-09-19 18:00:00,407,Astor Pl (6),Manhattan,1095.0,7,40.730053,-73.99107,18,3,9,0,High
2024-09-19 18:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,1005.0,2,40.725914,-73.99466,18,3,9,0,High
2024-09-19 19:00:00,16,"8 St-NYU (R,W)",Manhattan,1098.0,6,40.730328,-73.99263,19,3,9,0,High
2024-09-19 19:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,818.0,0,40.732338,-74.000496,19,3,9,0,High
2024-09-19 19:00:00,407,Astor Pl (6),Manhattan,941.0,8,40.730053,-73.99107,19,3,9,0,High
2024-09-19 19:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,800.0,4,40.725914,-73.99466,19,3,9,0,High
2024-09-19 20:00:00,16,"8 St-NYU (R,W)",Manhattan,810.0,2,40.730328,-73.99263,20,3,9,0,High
2024-09-19 20:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,623.0,1,40.732338,-74.000496,20,3,9,0,Medium
2024-09-19 20:00:00,407,Astor Pl (6),Manhattan,876.0,1,40.730053,-73.99107,20,3,9,0,High
2024-09-19 20:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,601.0,0,40.725914,-73.99466,20,3,9,0,Medium
2024-09-19 21:00:00,16,"8 St-NYU (R,W)",Manhattan,854.0,1,40.730328,-73.99263,21,3,9,0,High
2024-09-19 21:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,612.0,2,40.732338,-74.000496,21,3,9,0,Medium
2024-09-19 21:00:00,407,Astor Pl (6),Manhattan,858.0,2,40.730053,-73.99107,21,3,9,0,High
2024-09-19 21:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,451.0,2,40.725914,-73.99466,21,3,9,0,Medium
2024-09-19 22:00:00,16,"8 St-NYU (R,W)",Manhattan,506.0,6,40.730328,-73.99263,22,3,9,0,Medium
2024-09-19 22:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,593.0,0,40.732338,-74.000496,22,3,9,0,Medium
2024-09-19 22:00:00,407,Astor Pl (6),Manhattan,653.0,0,40.730053,-73.99107,22,3,9,0,Medium
2024-09-19 22:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,419.0,0,40.725914,-73.99466,22,3,9,0,Medium
2024-09-19 23:00:00,16,"8 St-NYU (R,W)",Manhattan,352.0,3,40.730328,-73.99263,23,3,9,0,Medium
2024-09-19 23:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,471.0,0,40.732338,-74.000496,23,3,9,0,Medium
2024-09-19 23:00:00,407,Astor Pl (6),Manhattan,462.0,1,40.730053,-73.99107,23,3,9,0,Medium
2024-09-19 23:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,896.0,0,40.725914,-73.99466,23,3,9,0,High
2024-09-20 00:00:00,16,"8 St-NYU (R,W)",Manhattan,188.0,0,40.730328,-73.99263,0,4,9,0,Low
2024-09-20 00:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,927.0,0,40.732338,-74.000496,0,4,9,0,High
2024-09-20 00:00:00,407,Astor Pl (6),Manhattan,184.0,1,40.730053,-73.99107,0,4,9,0,Low
2024-09-20 00:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,444.0,0,40.725914,-73.99466,0,4,9,0,Medium
2024-09-20 01:00:00,16,"8 St-NYU (R,W)",Manhattan,82.0,0,40.730328,-73.99263,1,4,9,0,Low
2024-09-20 01:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,394.0,0,40.732338,-74.000496,1,4,9,0,Medium
2024-09-20 01:00:00,407,Astor Pl (6),Manhattan,76.0,0,40.730053,-73.99107,1,4,9,0,Low
2024-09-20 01:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,160.0,0,40.725914,-73.99466,1,4,9,0,Low
2024-09-20 02:00:00,16,"8 St-NYU (R,W)",Manhattan,38.0,0,40.730328,-73.99263,2,4,9,0,Low
2024-09-20 02:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,145.0,0,40.732338,-74.000496,2,4,9,0,Low
2024-09-20 02:00:00,407,Astor Pl (6),Manhattan,44.0,0,40.730053,-73.99107,2,4,9,0,Low
2024-09-20 02:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,72.0,0,40.725914,-73.99466,2,4,9,0,Low
2024-09-20 03:00:00,16,"8 St-NYU (R,W)",Manhattan,29.0,0,40.730328,-73.99263,3,4,9,0,Low
2024-09-20 03:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,65.0,0,40.732338,-74.000496,3,4,9,0,Low
2024-09-20 03:00:00,407,Astor Pl (6),Manhattan,22.0,0,40.730053,-73.99107,3,4,9,0,Low
2024-09-20 03:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,42.0,0,40.725914,-73.99466,3,4,9,0,Low
2024-09-20 04:00:00,16,"8 St-NYU (R,W)",Manhattan,20.0,0,40.730328,-73.99263,4,4,9,0,Low
2024-09-20 04:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,66.0,0,40.732338,-74.000496,4,4,9,0,Low
2024-09-20 04:00:00,407,Astor Pl (6),Manhattan,7.0,0,40.730053,-73.99107,4,4,9,0,Low
2024-09-20 04:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,33.0,0,40.725296,-73.9962,4,4,9,0,Low
2024-09-20 05:00:00,16,"8 St-NYU (R,W)",Manhattan,21.0,0,40.730328,-73.99263,5,4,9,0,Low
2024-09-20 05:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,88.0,1,40.732338,-74.000496,5,4,9,0,Low
2024-09-20 05:00:00,407,Astor Pl (6),Manhattan,20.0,0,40.730053,-73.99107,5,4,9,0,Low
2024-09-20 05:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,60.0,0,40.725914,-73.99466,5,4,9,0,Low
2024-09-20 06:00:00,16,"8 St-NYU (R,W)",Manhattan,96.0,0,40.730328,-73.99263,6,4,9,0,Low
2024-09-20 06:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,276.0,2,40.732338,-74.000496,6,4,9,0,Low
2024-09-20 06:00:00,407,Astor Pl (6),Manhattan,115.0,0,40.730053,-73.99107,6,4,9,0,Low
2024-09-20 06:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,187.0,1,40.725914,-73.99466,6,4,9,0,Low
2024-09-20 07:00:00,16,"8 St-NYU (R,W)",Manhattan,234.0,3,40.730328,-73.99263,7,4,9,0,Low
2024-09-20 07:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,647.0,4,40.732338,-74.000496,7,4,9,0,Medium
2024-09-20 07:00:00,407,Astor Pl (6),Manhattan,355.0,6,40.730053,-73.99107,7,4,9,0,Medium
2024-09-20 07:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,561.0,4,40.725914,-73.99466,7,4,9,0,Medium
2024-09-20 08:00:00,16,"8 St-NYU (R,W)",Manhattan,545.0,1,40.730328,-73.99263,8,4,9,0,Medium
2024-09-20 08:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,1158.0,4,40.732338,-74.000496,8,4,9,0,High
2024-09-20 08:00:00,407,Astor Pl (6),Manhattan,675.0,3,40.730053,-73.99107,8,4,9,0,Medium
2024-09-20 08:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,982.0,7,40.725914,-73.99466,8,4,9,0,High
2024-09-20 09:00:00,16,"8 St-NYU (R,W)",Manhattan,422.0,1,40.730328,-73.99263,9,4,9,0,Medium
2024-09-20 09:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,978.0,6,40.732338,-74.000496,9,4,9,0,High
2024-09-20 09:00:00,407,Astor Pl (6),Manhattan,497.0,0,40.730053,-73.99107,9,4,9,0,Medium
2024-09-20 09:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,909.0,3,40.725914,-73.99466,9,4,9,0,High
2024-09-20 10:00:00,16,"8 St-NYU (R,W)",Manhattan,436.0,0,40.730328,-73.99263,10,4,9,0,Medium
2024-09-20 10:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,826.0,3,40.732338,-74.000496,10,4,9,0,High
2024-09-20 10:00:00,407,Astor Pl (6),Manhattan,369.0,1,40.730053,-73.99107,10,4,9,0,Medium
2024-09-20 10:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,886.0,6,40.725914,-73.99466,10,4,9,0,High
2024-09-20 11:00:00,16,"8 St-NYU (R,W)",Manhattan,473.0,0,40.730328,-73.99263,11,4,9,0,Medium
2024-09-20 11:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,916.0,3,40.732338,-74.000496,11,4,9,0,High
2024-09-20 11:00:00,407,Astor Pl (6),Manhattan,418.0,1,40.730053,-73.99107,11,4,9,0,Medium
2024-09-20 11:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,984.0,3,40.725914,-73.99466,11,4,9,0,High
2024-09-20 12:00:00,16,"8 St-NYU (R,W)",Manhattan,517.0,2,40.730328,-73.99263,12,4,9,0,Medium
2024-09-20 12:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,1205.0,3,40.732338,-74.000496,12,4,9,0,High
2024-09-20 12:00:00,407,Astor Pl (6),Manhattan,516.0,2,40.730053,-73.99107,12,4,9,0,Medium
2024-09-20 12:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,1409.0,0,40.725914,-73.99466,12,4,9,0,High
2024-09-20 13:00:00,16,"8 St-NYU (R,W)",Manhattan,753.0,0,40.730328,-73.99263,13,4,9,0,High
2024-09-20 13:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,445.0,3,40.732338,-74.000496,13,4,9,0,Medium
2024-09-20 13:00:00,407,Astor Pl (6),Manhattan,669.0,0,40.730053,-73.99107,13,4,9,0,Medium
2024-09-20 13:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,535.0,1,40.725914,-73.99466,13,4,9,0,Medium
2024-09-20 14:00:00,16,"8 St-NYU (R,W)",Manhattan,859.0,3,40.730328,-73.99263,14,4,9,0,High
2024-09-20 14:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,689.0,1,40.732338,-74.000496,14,4,9,0,High
2024-09-20 14:00:00,407,Astor Pl (6),Manhattan,793.0,4,40.730053,-73.99107,14,4,9,0,High
2024-09-20 14:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,718.0,7,40.725914,-73.99466,14,4,9,0,High
2024-09-20 15:00:00,16,"8 St-NYU (R,W)",Manhattan,972.0,5,40.730328,-73.99263,15,4,9,0,High
2024-09-20 15:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,1233.0,3,40.732338,-74.000496,15,4,9,0,High
2024-09-20 15:00:00,407,Astor Pl (6),Manhattan,954.0,4,40.730053,-73.99107,15,4,9,0,High
2024-09-20 15:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,965.0,6,40.725914,-73.99466,15,4,9,0,High
2024-09-20 16:00:00,16,"8 St-NYU (R,W)",Manhattan,1127.0,1,40.730328,-73.99263,16,4,9,0,High
2024-09-20 16:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,1184.0,4,40.732338,-74.000496,16,4,9,0,High
2024-09-20 16:00:00,407,Astor Pl (6),Manhattan,953.0,5,40.730053,-73.99107,16,4,9,0,High
2024-09-20 16:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,1123.0,3,40.725914,-73.99466,16,4,9,0,High
2024-09-20 17:00:00,16,"8 St-NYU (R,W)",Manhattan,1350.0,2,40.730328,-73.99263,17,4,9,0,High
2024-09-20 17:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,1150.0,2,40.732338,-74.000496,17,4,9,0,High
2024-09-20 17:00:00,407,Astor Pl (6),Manhattan,1267.0,1,40.730053,-73.99107,17,4,9,0,High
2024-09-20 17:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,1058.0,3,40.725914,-73.99466,17,4,9,0,High
2024-09-20 18:00:00,16,"8 St-NYU (R,W)",Manhattan,1136.0,4,40.730328,-73.99263,18,4,9,0,High
2024-09-20 18:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,962.0,1,40.732338,-74.000496,18,4,9,0,High
2024-09-20 18:00:00,407,Astor Pl (6),Manhattan,1073.0,0,40.730053,-73.99107,18,4,9,0,High
2024-09-20 18:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,1021.0,0,40.725914,-73.99466,18,4,9,0,High
2024-09-20 19:00:00,16,"8 St-NYU (R,W)",Manhattan,897.0,1,40.730328,-73.99263,19,4,9,0,High
2024-09-20 19:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,755.0,2,40.732338,-74.000496,19,4,9,0,High
2024-09-20 19:00:00,407,Astor Pl (6),Manhattan,887.0,0,40.730053,-73.99107,19,4,9,0,High
2024-09-20 19:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,772.0,0,40.725914,-73.99466,19,4,9,0,High
2024-09-20 20:00:00,16,"8 St-NYU (R,W)",Manhattan,893.0,1,40.730328,-73.99263,20,4,9,0,High
2024-09-20 20:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,615.0,2,40.732338,-74.000496,20,4,9,0,Medium
2024-09-20 20:00:00,407,Astor Pl (6),Manhattan,817.0,1,40.730053,-73.99107,20,4,9,0,High
2024-09-20 20:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,623.0,1,40.725914,-73.99466,20,4,9,0,Medium
2024-09-20 21:00:00,16,"8 St-NYU (R,W)",Manhattan,770.0,4,40.730328,-73.99263,21,4,9,0,High
2024-09-20 21:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,674.0,1,40.732338,-74.000496,21,4,9,0,Medium
2024-09-20 21:00:00,407,Astor Pl (6),Manhattan,841.0,3,40.730053,-73.99107,21,4,9,0,High
2024-09-20 21:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,546.0,1,40.725914,-73.99466,21,4,9,0,Medium
2024-09-20 22:00:00,16,"8 St-NYU (R,W)",Manhattan,626.0,2,40.730328,-73.99263,22,4,9,0,Medium
2024-09-20 22:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,662.0,0,40.732338,-74.000496,22,4,9,0,Medium
2024-09-20 22:00:00,407,Astor Pl (6),Manhattan,673.0,0,40.730053,-73.99107,22,4,9,0,Medium
2024-09-20 22:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,401.0,0,40.725914,-73.99466,22,4,9,0,Medium
2024-09-20 23:00:00,16,"8 St-NYU (R,W)",Manhattan,485.0,1,40.730328,-73.99263,23,4,9,0,Medium
2024-09-20 23:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,509.0,0,40.732338,-74.000496,23,4,9,0,Medium
2024-09-20 23:00:00,407,Astor Pl (6),Manhattan,615.0,0,40.730053,-73.99107,23,4,9,0,Medium
2024-09-20 23:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,1347.0,0,40.725914,-73.99466,23,4,9,0,High
2024-09-21 00:00:00,16,"8 St-NYU (R,W)",Manhattan,385.0,0,40.730328,-73.99263,0,5,9,1,Medium
2024-09-21 00:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,356.0,0,40.732338,-74.000496,0,5,9,1,Medium
2024-09-21 00:00:00,407,Astor Pl (6),Manhattan,458.0,3,40.730053,-73.99107,0,5,9,1,Medium
2024-09-21 00:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,966.0,0,40.725914,-73.99466,0,5,9,1,High
2024-09-21 01:00:00,16,"8 St-NYU (R,W)",Manhattan,262.0,0,40.730328,-73.99263,1,5,9,1,Low
2024-09-21 01:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,850.0,1,40.732338,-74.000496,1,5,9,1,High
2024-09-21 01:00:00,407,Astor Pl (6),Manhattan,267.0,1,40.730053,-73.99107,1,5,9,1,Low
2024-09-21 01:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,458.0,0,40.725296,-73.9962,1,5,9,1,Medium
2024-09-21 02:00:00,16,"8 St-NYU (R,W)",Manhattan,131.0,0,40.730328,-73.99263,2,5,9,1,Low
2024-09-21 02:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,542.0,0,40.732338,-74.000496,2,5,9,1,Medium
2024-09-21 02:00:00,407,Astor Pl (6),Manhattan,164.0,0,40.730053,-73.99107,2,5,9,1,Low
2024-09-21 02:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,267.0,1,40.725914,-73.99466,2,5,9,1,Low
2024-09-21 03:00:00,16,"8 St-NYU (R,W)",Manhattan,64.0,0,40.730328,-73.99263,3,5,9,1,Low
2024-09-21 03:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,218.0,0,40.732338,-74.000496,3,5,9,1,Low
2024-09-21 03:00:00,407,Astor Pl (6),Manhattan,98.0,0,40.730053,-73.99107,3,5,9,1,Low
2024-09-21 03:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,143.0,0,40.725914,-73.99466,3,5,9,1,Low
2024-09-21 04:00:00,16,"8 St-NYU (R,W)",Manhattan,36.0,0,40.730328,-73.99263,4,5,9,1,Low
2024-09-21 04:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,139.0,0,40.732338,-74.000496,4,5,9,1,Low
2024-09-21 04:00:00,407,Astor Pl (6),Manhattan,52.0,0,40.730053,-73.99107,4,5,9,1,Low
2024-09-21 04:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,85.0,0,40.725914,-73.99466,4,5,9,1,Low
2024-09-21 05:00:00,16,"8 St-NYU (R,W)",Manhattan,31.0,0,40.730328,-73.99263,5,5,9,1,Low
2024-09-21 05:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,88.0,3,40.732338,-74.000496,5,5,9,1,Low
2024-09-21 05:00:00,407,Astor Pl (6),Manhattan,22.0,0,40.730053,-73.99107,5,5,9,1,Low
2024-09-21 05:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,61.0,0,40.725914,-73.99466,5,5,9,1,Low
2024-09-21 06:00:00,16,"8 St-NYU (R,W)",Manhattan,53.0,0,40.730328,-73.99263,6,5,9,1,Low
2024-09-21 06:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,114.0,1,40.732338,-74.000496,6,5,9,1,Low
2024-09-21 06:00:00,407,Astor Pl (6),Manhattan,35.0,0,40.730053,-73.99107,6,5,9,1,Low
